type,id,ntags,tagkey,tagvalue,lat,lon
node,2658948736,0,,,14.6511403,121.0570609
node,2658948738,0,,,14.6511478,121.056118
node,2658948739,0,,,14.6511522,121.0562589
node,2658948740,0,,,14.6511645,121.057076
node,2658948742,0,,,14.6511784,121.0564996
node,2658948743,0,,,14.6511843,121.0560162
node,2658948744,0,,,14.6512027,121.0568313
node,2658948746,0,,,14.6512125,121.0564653
node,2658948747,0,,,14.6512521,121.0566151
node,2658948749,0,,,14.6512853,121.0570192
node,2658948750,0,,,14.6513032,121.05658
node,2658948751,0,,,14.6513182,121.0563761
node,2658948753,0,,,14.6514088,121.0564908
node,2658948754,0,,,14.6514636,121.0565254
node,2658948755,0,,,14.6515002,121.0567261
node,2658948757,0,,,14.651615,121.0564958
node,2658948758,0,,,14.6516516,121.0566965
node,2658948760,0,,,14.6516857,121.0560278
node,2658948761,0,,,14.6517231,121.056192
node,2658948762,0,,,14.6518231,121.0559943
node,2658948764,0,,,14.6518352,121.0560473
node,2658948765,0,,,14.6519096,121.0560291
node,2658948766,0,,,14.6519349,121.0561403
node,2658948768,0,,,14.6519682,121.0557493
node,2658948769,0,,,14.6519715,121.0556796
node,2658948771,0,,,14.6520627,121.0557541
node,2658948773,0,,,14.652066,121.0556844
node,2658948774,0,,,14.6524057,121.0570629
node,2658948776,0,,,14.652415,121.0571881
node,2658948777,0,,,14.6524493,121.0567599
node,2658948778,0,,,14.6524611,121.0569
node,2658948780,0,,,14.6524895,121.0570563
node,2658948781,0,,,14.6524988,121.0571815
node,2658948782,0,,,14.6525277,121.0567528
node,2658948784,0,,,14.6525395,121.0568929
node,2658948790,0,,,14.6527419,121.0567104
node,2658948792,0,,,14.6527446,121.0567769
node,2658948793,0,,,14.6528817,121.0567043
node,2658948795,0,,,14.6528844,121.0567707
node,2658956518,0,,,14.6468727,121.0511391
node,2658956519,0,,,14.6469997,121.051388
node,2658956521,0,,,14.6470906,121.0512952
node,2658956522,0,,,14.6471079,121.0513291
node,2658956523,0,,,14.6471161,121.0510065
node,2658956526,0,,,14.6472258,121.0512215
node,2658956527,0,,,14.6483926,121.0551325
node,2658956528,0,,,14.6484418,121.0552411
node,2658956530,0,,,14.6484429,121.0552433
node,2658956531,0,,,14.6485005,121.0553843
node,2658956532,0,,,14.6485443,121.0553682
node,2658956534,0,,,14.648582,121.0555055
node,2658956535,0,,,14.6485833,121.0554829
node,2658956536,0,,,14.648597,121.0550337
node,2658956538,0,,,14.6486006,121.0548886
node,2658956539,0,,,14.6486054,121.0550014
node,2658956540,0,,,14.648621,121.0556316
node,2658956542,0,,,14.6486461,121.0551423
node,2658956543,0,,,14.6486461,121.0551545
node,2658956544,0,,,14.648669,121.0550254
node,2658956546,0,,,14.6486859,121.055141
node,2658956548,0,,,14.6486987,121.0553122
node,2658956549,0,,,14.6487037,121.0552955
node,2658956550,0,,,14.6487208,121.0548831
node,2658956552,0,,,14.6487256,121.054996
node,2658956553,0,,,14.6487275,121.0554575
node,2658956554,0,,,14.6487376,121.0554269
node,2658956556,0,,,14.6487664,121.0555836
node,2658956557,0,,,14.6487924,121.0554484
node,2658956558,0,,,14.6488063,121.0550039
node,2658956560,0,,,14.6488104,121.0552895
node,2658956561,0,,,14.6488232,121.0551195
node,2658956562,0,,,14.6488373,121.0556008
node,2658956564,0,,,14.648857,121.0554217
node,2658956565,0,,,14.6488664,121.0555986
node,2658956567,0,,,14.6488859,121.055419
node,2658956569,0,,,14.6488884,121.0557116
node,2658956570,0,,,14.6489308,121.0555714
node,2658956571,0,,,14.6489316,121.0552439
node,2658956573,0,,,14.6489485,121.0560318
node,2658956574,0,,,14.6489609,121.0542593
node,2658956576,0,,,14.6489617,121.0561557
node,2658956577,0,,,14.6489782,121.0553761
node,2658956578,0,,,14.6489909,121.054164
node,2658956580,0,,,14.649006,121.0541362
node,2658956581,0,,,14.649035,121.0555635
node,2658956582,0,,,14.649057,121.0556764
node,2658956584,0,,,14.6490671,121.0539926
node,2658956586,0,,,14.6490955,121.0541769
node,2658956587,0,,,14.6491145,121.0562879
node,2658956589,0,,,14.649128,121.0564324
node,2658956590,0,,,14.6491331,121.0560109
node,2658956591,0,,,14.6491463,121.0561347
node,2658956593,0,,,14.6491506,121.054323
node,2658956594,0,,,14.6491566,121.0540332
node,2658956595,0,,,14.6491806,121.0542277
node,2658956597,0,,,14.6492298,121.0562763
node,2658956598,0,,,14.6492309,121.0553106
node,2658956599,0,,,14.6492345,121.0556332
node,2658956600,0,,,14.6492433,121.0564208
node,2658956602,0,,,14.6492585,121.0557682
node,2658956603,0,,,14.6492704,121.0554487
node,2658956604,0,,,14.6492789,121.0543921
node,2658956606,0,,,14.6493268,121.0549719
node,2658956608,0,,,14.6493279,121.0552809
node,2658956609,0,,,14.6493337,121.0551251
node,2658956611,0,,,14.6493568,121.0540937
node,2658956612,0,,,14.6493596,121.0556094
node,2658956613,0,,,14.6493675,121.0554189
node,2658956615,0,,,14.6493687,121.0544171
node,2658956616,0,,,14.6493824,121.0553223
node,2658956617,0,,,14.6493836,121.0557444
node,2658956618,0,,,14.6494183,121.0554301
node,2658956620,0,,,14.6494466,121.0541187
node,2658956621,0,,,14.6494509,121.0559091
node,2658956622,0,,,14.6494531,121.0562759
node,2658956624,0,,,14.6494741,121.0561199
node,2658956625,0,,,14.6494746,121.0564716
node,2658956626,0,,,14.6494801,121.0557112
node,2658956629,0,,,14.6495065,121.0549632
node,2658956630,0,,,14.6495134,121.0551165
node,2658956631,0,,,14.6495352,121.0552679
node,2658956633,0,,,14.6495712,121.0553756
node,2658956634,0,,,14.6495714,121.0557867
node,2658956635,0,,,14.6495796,121.056261
node,2658956637,0,,,14.6495855,121.0558932
node,2658956638,0,,,14.6495939,121.0558623
node,2658956639,0,,,14.6496011,121.0564567
node,2658956640,0,,,14.6496057,121.0559548
node,2658956642,0,,,14.6496088,121.056104
node,2658956643,0,,,14.6496287,121.0555193
node,2658956644,0,,,14.64972,121.0555948
node,2658956646,0,,,14.6497305,121.0558437
node,2658956647,0,,,14.6497423,121.0559362
node,2658956649,0,,,14.6499954,121.0555981
node,2658956651,0,,,14.650011,121.0557987
node,2658956652,0,,,14.6500343,121.0558073
node,2658956653,0,,,14.6500521,121.056015
node,2658956657,0,,,14.6501247,121.0555874
node,2658956658,0,,,14.6501403,121.055788
node,2658956660,0,,,14.6501608,121.0557957
node,2658956662,0,,,14.6501786,121.0560034
node,2660574813,0,,,14.6478848,121.0542934
node,2660574814,0,,,14.6479023,121.0550006
node,2660574815,0,,,14.6479324,121.0543705
node,2660574816,0,,,14.6479951,121.0544555
node,2660574817,0,,,14.6479887,121.0551356
node,2660574818,0,,,14.6480245,121.0542012
node,2660574819,0,,,14.6480562,121.0545545
node,2660574820,0,,,14.6480508,121.0548991
node,2660574821,0,,,14.6480721,121.0542783
node,2660574822,0,,,14.6481203,121.054373
node,2660574823,0,,,14.6481371,121.0550342
node,2660574824,0,,,14.6481814,121.054472
node,2660692378,0,,,14.6477403,121.0543274
node,2660692380,0,,,14.6478067,121.0542853
node,2660692381,0,,,14.6478136,121.0544507
node,2660692383,0,,,14.6478255,121.0548701
node,2660692384,0,,,14.6478799,121.0544085
node,2660692386,0,,,14.6478928,121.0549847
node,2660692387,0,,,14.6479407,121.0553436
node,2660692389,0,,,14.6479589,121.0547863
node,2660692390,0,,,14.648008,121.0554633
node,2660692392,0,,,14.6480262,121.0549009
node,2660692393,0,,,14.6480181,121.0543388
node,2660692394,0,,,14.6480328,121.0552883
node,2660692396,0,,,14.6480503,121.0543909
node,2660692397,0,,,14.6480673,121.0543064
node,2660692399,0,,,14.6481001,121.055408
node,2660692400,0,,,14.6480995,121.0543585
node,2660692401,0,,,14.6481193,121.0546854
node,2660692403,0,,,14.6481772,121.054784
node,2660692404,0,,,14.6482044,121.054632
node,2660692406,0,,,14.6482488,121.0553594
node,2660692407,0,,,14.6482623,121.0547306
node,2660692409,0,,,14.6482726,121.0555439
node,2660692410,0,,,14.6483144,121.055495
node,2660692411,0,,,14.648316,121.0556733
node,2660692413,0,,,14.6483248,121.0553202
node,2660692414,0,,,14.6483904,121.0554557
node,2660692416,0,,,14.648398,121.0554989
node,2660692417,0,,,14.6484415,121.0556283
node,2660692418,0,,,14.6489167,121.0547184
node,2660692420,0,,,14.6489206,121.0548547
node,2660692421,0,,,14.6489607,121.054883
node,2660692423,0,,,14.6490117,121.0550352
node,2660692424,0,,,14.6490259,121.0548597
node,2660692426,0,,,14.6490308,121.0547149
node,2660692427,0,,,14.6490347,121.0548512
node,2660692429,0,,,14.6490376,121.0548945
node,2660692430,0,,,14.6490596,121.0548521
node,2660692431,0,,,14.6490603,121.0547517
node,2660692433,0,,,14.6490963,121.0548735
node,2660692434,0,,,14.6491039,121.0548963
node,2660692436,0,,,14.6491794,121.0548693
node,2660692437,0,,,14.649184,121.054853
node,2660692438,0,,,14.6491846,121.0547526
node,2660692440,0,,,14.649211,121.0549639
node,2660723230,0,,,14.6490842,121.0545242
node,2660723232,0,,,14.6491243,121.0544018
node,2660723233,0,,,14.6491559,121.0543448
node,2660723238,0,,,14.6491742,121.0545556
node,2660723239,0,,,14.6492143,121.0544333
node,2660723241,0,,,14.6492168,121.0543664
node,2660723242,0,,,14.6492522,121.0540543
node,2660723244,0,,,14.6493131,121.0540758
node,2660723245,0,,,14.6502057,121.0548216
node,2660723247,0,,,14.6502186,121.0546802
node,2660723248,0,,,14.6502186,121.0546926
node,2660723249,0,,,14.650258,121.0542871
node,2660723251,0,,,14.650327,121.0548345
node,2660723252,0,,,14.6503399,121.0547056
node,2660723254,0,,,14.650343,121.0546935
node,2660723255,0,,,14.6503535,121.0547312
node,2660723257,0,,,14.6503689,121.0545773
node,2660723258,0,,,14.6503824,121.0543004
node,2660723260,0,,,14.6504766,121.0547444
node,2660723261,0,,,14.650492,121.0545905
node,2660723262,0,,,14.6508006,121.0545143
node,2660723264,0,,,14.6508163,121.0543572
node,2660723265,0,,,14.6508956,121.0545245
node,2660723267,0,,,14.6509098,121.0545717
node,2660723268,0,,,14.6509113,121.0543673
node,2660723270,0,,,14.6509275,121.0543955
node,2660723271,0,,,14.6510237,121.0545839
node,2660723273,0,,,14.6510414,121.0544077
node,2660961249,0,,,14.6490387,121.0759403
node,2660961251,0,,,14.6490879,121.0758847
node,2660961253,0,,,14.6490851,121.0759842
node,2660961255,0,,,14.6491343,121.0759285
node,2660961257,0,,,14.6492108,121.0759951
node,2660961259,0,,,14.6491717,121.0763086
node,2660961263,0,,,14.6492577,121.0760425
node,2660961265,0,,,14.64924,121.0759643
node,2660961267,0,,,14.649239,121.0762446
node,2660961269,0,,,14.6492418,121.0763873
node,2660961271,0,,,14.6492868,121.0760117
node,2660961274,0,,,14.649309,121.0763234
node,2660999734,0,,,14.6600693,121.0828932
node,2661023579,0,,,14.6467777,121.0561456
node,2661023580,0,,,14.646831,121.0564198
node,2661023581,0,,,14.647165,121.0560653
node,2661023582,0,,,14.6471752,121.0560981
node,2661023583,0,,,14.6471925,121.0561883
node,2661023584,0,,,14.6472183,121.0563395
node,2661023585,0,,,14.6473577,121.0560606
node,2661023586,0,,,14.6473751,121.0561507
node,2661023587,0,,,14.6473817,121.0563161
node,2661023588,0,,,14.6474074,121.0564503
node,2661023589,0,,,14.6474963,121.0563888
node,2661023590,0,,,14.6475043,121.0564305
node,2661023591,0,,,14.6475338,121.0574458
node,2661023592,0,,,14.6476261,121.0573863
node,2661023593,0,,,14.6476379,121.0576183
node,2661023594,0,,,14.6476447,121.0562624
node,2661023595,0,,,14.6476624,121.0563548
node,2661023596,0,,,14.6476631,121.057392
node,2661023597,0,,,14.6477302,121.0575588
node,2661023598,0,,,14.6477338,121.0575604
node,2661023599,0,,,14.6477455,121.0577522
node,2661023600,0,,,14.6477528,121.0573518
node,2661023601,0,,,14.647757,121.0578145
node,2661023602,0,,,14.6477748,121.0578036
node,2661023603,0,,,14.6477783,121.0577321
node,2661023604,0,,,14.6478042,121.057897
node,2661023605,0,,,14.6478234,121.0575202
node,2661023606,0,,,14.6478548,121.057866
node,2661023607,0,,,14.6478636,121.057557
node,2661023608,0,,,14.6479323,121.0577417
node,2661023609,0,,,14.647954,121.0575211
node,2661023610,0,,,14.6480227,121.0577057
node,2661023611,0,,,14.6482104,121.0563843
node,2661023612,0,,,14.648232,121.0565139
node,2661023613,0,,,14.6482771,121.0566973
node,2661023614,0,,,14.6482869,121.0567876
node,2661023615,0,,,14.6483645,121.0563569
node,2661023616,0,,,14.6483861,121.0564866
node,2661023617,0,,,14.6484362,121.056679
node,2661023618,0,,,14.648446,121.0567693
node,2661023619,0,,,14.6484528,121.0565139
node,2661023620,0,,,14.648465,121.0566313
node,2661023621,0,,,14.6484663,121.0566546
node,2661023622,0,,,14.6484796,121.0567498
node,2661023623,0,,,14.6484825,121.0563506
node,2661023624,0,,,14.6485012,121.0564682
node,2661023625,0,,,14.6485625,121.056337
node,2661023626,0,,,14.6485811,121.0564547
node,2661023627,0,,,14.6485902,121.0567412
node,2661023628,0,,,14.6486003,121.0568534
node,2661023629,0,,,14.6486009,121.0568518
node,2661023630,0,,,14.648607,121.0569176
node,2661023631,0,,,14.6486419,121.056493
node,2661023632,0,,,14.648654,121.0566103
node,2661023633,0,,,14.6486516,121.0557798
node,2661023634,0,,,14.6486773,121.0566231
node,2661023635,0,,,14.648683,121.0559157
node,2661023637,0,,,14.6486906,121.0567184
node,2661023639,0,,,14.6486915,121.05673
node,2661023641,0,,,14.6487022,121.0568405
node,2661023643,0,,,14.6487131,121.0561089
node,2661023645,0,,,14.6487144,121.0559272
node,2661023647,0,,,14.6487257,121.0568395
node,2661023649,0,,,14.6487324,121.0569037
node,2661023651,0,,,14.648738,121.0560672
node,2661023653,0,,,14.6487408,121.056235
node,2661023655,0,,,14.648762,121.0563369
node,2661023657,0,,,14.6487807,121.0565108
node,2661023659,0,,,14.6487857,121.0557467
node,2661023661,0,,,14.6488116,121.0565213
node,2661023663,0,,,14.6488171,121.0558826
node,2661023665,0,,,14.6488224,121.0566461
node,2661023667,0,,,14.6488457,121.0566705
node,2661023668,0,,,14.6488662,121.0558999
node,2661023669,0,,,14.6488663,121.0568095
node,2661023670,0,,,14.6488897,121.0560399
node,2661023671,0,,,14.6489162,121.0560612
node,2661023672,0,,,14.6489439,121.0561873
node,2661023674,0,,,14.6489652,121.0563136
node,2661023676,0,,,14.6489691,121.0565068
node,2661023677,0,,,14.6489799,121.0566315
node,2661023678,0,,,14.6489839,121.0564875
node,2661023679,0,,,14.6489956,121.0566468
node,2661023680,0,,,14.6490116,121.0565744
node,2661023681,0,,,14.6490162,121.0567857
node,2661023682,0,,,14.6490264,121.0566901
node,2661023683,0,,,14.649029,121.0567046
node,2661023684,0,,,14.6490427,121.0568456
node,2661023685,0,,,14.649136,121.0565575
node,2661023686,0,,,14.6491379,121.0566932
node,2661023687,0,,,14.6491507,121.0566731
node,2661023688,0,,,14.6491517,121.0565565
node,2661023689,0,,,14.6491517,121.0568343
node,2661023690,0,,,14.6491552,121.056669
node,2661023691,0,,,14.6491633,121.0566681
node,2661023692,0,,,14.6491653,121.0567666
node,2661023693,0,,,14.6492616,121.0565443
node,2661023694,0,,,14.6492714,121.056639
node,2661023695,0,,,14.6492766,121.0557872
node,2661023696,0,,,14.6492807,121.0559384
node,2661023697,0,,,14.649289,121.056637
node,2661023698,0,,,14.6493009,121.0567515
node,2661023699,0,,,14.6493029,121.0561278
node,2661023700,0,,,14.6493053,121.0559185
node,2661023703,0,,,14.6494224,121.0559207
node,2661023704,0,,,14.6494446,121.0561101
node,2661023705,0,,,14.6494918,121.055737
node,2661023708,0,,,14.6495204,121.0558683
node,2661023711,0,,,14.6495859,121.0562163
node,2661023712,0,,,14.6495986,121.0578777
node,2661023713,0,,,14.6496116,121.05643
node,2661023714,0,,,14.64963,121.0580664
node,2661023717,0,,,14.6496989,121.0576342
node,2661023718,0,,,14.6497114,121.0578576
node,2661023719,0,,,14.6497172,121.0561994
node,2661023720,0,,,14.6497185,121.0577762
node,2661023721,0,,,14.6497284,121.0578345
node,2661023722,0,,,14.6497362,121.0562525
node,2661023723,0,,,14.6497428,121.0580463
node,2661023724,0,,,14.6497429,121.0564132
node,2661023725,0,,,14.6497487,121.0563644
node,2661023726,0,,,14.6497598,121.0580455
node,2661023727,0,,,14.6497925,121.0569232
node,2661023728,0,,,14.6498025,121.0576189
node,2661023729,0,,,14.6498051,121.0575143
node,2661023730,0,,,14.6498189,121.0571083
node,2661023731,0,,,14.6498221,121.0577609
node,2661023732,0,,,14.6498296,121.057707
node,2661023733,0,,,14.649838,121.057817
node,2661023734,0,,,14.6498622,121.0562374
node,2661023735,0,,,14.6498694,121.058028
node,2661023736,0,,,14.6498747,121.0563493
node,2661023737,0,,,14.6498821,121.0571889
node,2661023738,0,,,14.6498843,121.056413
node,2661023739,0,,,14.6498848,121.056204
node,2661023740,0,,,14.6498952,121.056298
node,2661023741,0,,,14.649902,121.0566281
node,2661023742,0,,,14.6499043,121.0573812
node,2661023743,0,,,14.6499286,121.0569025
node,2661023744,0,,,14.6499311,121.0574972
node,2661023745,0,,,14.6499549,121.0570876
node,2661023746,0,,,14.6499556,121.0576899
node,2661023747,0,,,14.649984,121.0568877
node,2661023748,0,,,14.6499987,121.0578444
node,2661023749,0,,,14.6500025,121.0561901
node,2661023750,0,,,14.6500096,121.0561624
node,2661023751,0,,,14.6500104,121.0570828
node,2661023752,0,,,14.6500128,121.0562841
node,2661023753,0,,,14.6500145,121.0564016
node,2661023754,0,,,14.6500174,121.0571722
node,2661023755,0,,,14.6500214,121.0562707
node,2661023756,0,,,14.6500322,121.0566166
node,2661023757,0,,,14.6500337,121.0562798
node,2661023758,0,,,14.6500396,121.0573645
node,2661023759,0,,,14.6500439,121.0579875
node,2661023760,0,,,14.6500452,121.0563822
node,2661023761,0,,,14.6500739,121.0561549
node,2661023762,0,,,14.6500816,121.0581645
node,2661023763,0,,,14.6500843,121.0561507
node,2661023764,0,,,14.6500857,121.0562633
node,2661023765,0,,,14.650096,121.0562605
node,2661023766,0,,,14.650101,121.0578099
node,2661023767,0,,,14.6501089,121.0576147
node,2661023768,0,,,14.6501215,121.0577071
node,2661023769,0,,,14.6501238,121.0583066
node,2661023770,0,,,14.6501395,121.0568652
node,2661023771,0,,,14.6501462,121.057953
node,2661023772,0,,,14.6501569,121.0583694
node,2661023773,0,,,14.6501537,121.0561427
node,2661023774,0,,,14.6501641,121.056264
node,2661023775,0,,,14.6501655,121.0562525
node,2661023776,0,,,14.6501659,121.0570603
node,2661023777,0,,,14.6501757,121.0563664
node,2661023778,0,,,14.6501852,121.0558392
node,2661023779,0,,,14.6502254,121.0585553
node,2661023780,0,,,14.6502036,121.0559795
node,2661023781,0,,,14.6502066,121.0581248
node,2661023782,0,,,14.6502131,121.0580976
node,2661023783,0,,,14.6502208,121.0575984
node,2661023784,0,,,14.6502334,121.0576909
node,2661023785,0,,,14.6502487,121.0564373
node,2661023786,0,,,14.6502488,121.0582669
node,2661023787,0,,,14.6502663,121.0565966
node,2661023788,0,,,14.6502757,121.0575279
node,2661023789,0,,,14.6502771,121.0583221
node,2661023790,0,,,14.6502906,121.0583005
node,2661023791,0,,,14.6502973,121.0576765
node,2661023792,0,,,14.650301,121.055823
node,2661023793,0,,,14.6503456,121.058508
node,2661023794,0,,,14.6503194,121.0559632
node,2661023795,0,,,14.650311,121.0557261
node,2661023796,0,,,14.6503293,121.0578033
node,2661023797,0,,,14.6503352,121.0580477
node,2661023798,0,,,14.6503439,121.0559551
node,2661023799,0,,,14.6503514,121.0578811
node,2661023800,0,,,14.6503682,121.0564231
node,2661023801,0,,,14.6503692,121.0580372
node,2661023802,0,,,14.6503859,121.0565824
node,2661023803,0,,,14.6504127,121.0582506
node,2661023804,0,,,14.6504131,121.0575066
node,2661023805,0,,,14.6504147,121.0581533
node,2661023806,0,,,14.6504347,121.0576552
node,2661023807,0,,,14.6504201,121.0557165
node,2661023808,0,,,14.6504571,121.0557791
node,2661023809,0,,,14.6504609,121.0561876
node,2661023810,0,,,14.6504667,121.0577617
node,2661023811,0,,,14.6504695,121.0559399
node,2661023812,0,,,14.6504888,121.0578395
node,2661023813,0,,,14.6504929,121.0562994
node,2661023814,0,,,14.6505095,121.0579784
node,2661023815,0,,,14.6505133,121.0557466
node,2661023816,0,,,14.6505347,121.0557861
node,2661023817,0,,,14.6505442,121.0559398
node,2661023818,0,,,14.6505551,121.0580944
node,2661023819,0,,,14.6506072,121.056143
node,2661023820,0,,,14.6506174,121.0557383
node,2661023821,0,,,14.6506391,121.0562547
node,2661023822,0,,,14.650683,121.0558594
node,2661023823,0,,,14.6508073,121.0563521
node,2661023824,0,,,14.6508601,121.0564387
node,2661023825,0,,,14.6508947,121.0562953
node,2661023826,0,,,14.6509474,121.0563819
node,2661033652,0,,,14.6467664,121.053052
node,2661033653,0,,,14.6468501,121.053189
node,2661033654,0,,,14.6468707,121.0529011
node,2661033655,0,,,14.646896,121.0529674
node,2661033656,0,,,14.6469797,121.0531043
node,2661033657,0,,,14.6469913,121.0530964
node,2661033658,0,,,14.6469991,121.0528164
node,2661033659,0,,,14.6470325,121.0527809
node,2661033660,0,,,14.6470329,121.0528711
node,2661033661,0,,,14.6470541,121.0528571
node,2661033662,0,,,14.6470915,121.0528765
node,2661033663,0,,,14.6470938,121.052895
node,2661033664,0,,,14.6471139,121.0530024
node,2661033665,0,,,14.6471197,121.0530117
node,2661033666,0,,,14.6471351,121.0529884
node,2661033667,0,,,14.6471482,121.0527046
node,2661033668,0,,,14.6471591,121.0528519
node,2661033669,0,,,14.6471699,121.0530183
node,2661033670,0,,,14.6472072,121.0528002
node,2661033671,0,,,14.6472151,121.0528225
node,2661033672,0,,,14.6472352,121.0529752
node,2661033673,0,,,14.6472846,121.0538736
node,2661033674,0,,,14.6472849,121.0529357
node,2661033675,0,,,14.6472944,121.0527702
node,2661033676,0,,,14.6473397,121.0538379
node,2661033677,0,,,14.6473471,121.0541104
node,2661033678,0,,,14.6473582,121.053812
node,2661033679,0,,,14.6473643,121.0528833
node,2661033680,0,,,14.6473795,121.0540299
node,2661033681,0,,,14.6474061,121.0538909
node,2661033682,0,,,14.6474346,121.0539942
node,2661033683,0,,,14.6474395,121.0531998
node,2661033684,0,,,14.6474411,121.0542651
node,2661033685,0,,,14.6474532,121.0537503
node,2661033686,0,,,14.6474794,121.0540245
node,2661033687,0,,,14.6474877,121.0544552
node,2661033688,0,,,14.6475012,121.0538292
node,2661033689,0,,,14.6475039,121.0533042
node,2661033690,0,,,14.6475151,121.0537087
node,2661033691,0,,,14.6475248,121.053964
node,2661033692,0,,,14.6475625,121.0531187
node,2661033693,0,,,14.6475734,121.0541792
node,2661033694,0,,,14.6475713,121.0545928
node,2661033695,0,,,14.6475626,121.0530784
node,2661033696,0,,,14.6475854,121.053663
node,2661033697,0,,,14.6475803,121.054395
node,2661033698,0,,,14.6475882,121.0539258
node,2661033699,0,,,14.647596,121.0538419
node,2661033700,0,,,14.6476053,121.0539167
node,2661033701,0,,,14.6476122,121.0536584
node,2661033702,0,,,14.647627,121.0532231
node,2661033703,0,,,14.6476317,121.0541534
node,2661033704,0,,,14.6476385,121.053183
node,2661033705,0,,,14.6476403,121.0539743
node,2661033706,0,,,14.6476286,121.0530273
node,2661033707,0,,,14.6476664,121.0537962
node,2661033708,0,,,14.6476639,121.0545327
node,2661033709,0,,,14.6476951,121.0541152
node,2661033710,0,,,14.6477007,121.0538547
node,2661033711,0,,,14.6477045,121.0531318
node,2661033712,0,,,14.6477129,121.0535945
node,2661033713,0,,,14.6477163,121.0538335
node,2661033714,0,,,14.6477316,121.0538579
node,2661033715,0,,,14.6477358,121.0539124
node,2661033716,0,,,14.647817,121.0537695
node,2661033717,0,,,14.6478222,121.0544738
node,2661033718,0,,,14.6478429,121.054041
node,2661033719,0,,,14.647848,121.0537823
node,2661033720,0,,,14.6478662,121.053756
node,2661033721,0,,,14.6479207,121.054636
node,2661033722,0,,,14.6479304,121.0544035
node,2661033723,0,,,14.6479592,121.0539655
node,2661033724,0,,,14.6479654,121.0536916
node,2661033725,0,,,14.6479787,121.0539411
node,2661033726,0,,,14.648029,121.0545657
node,2661033727,0,,,14.6480779,121.0538767
node,2661033728,0,,,14.6488883,121.0544818
node,2661033729,0,,,14.6489528,121.0542917
node,2661033730,0,,,14.6490153,121.0545278
node,2661033731,0,,,14.6490798,121.0543377
node,2661033732,0,,,14.6493603,121.0546602
node,2661033733,0,,,14.6493863,121.0545551
node,2661033734,0,,,14.6495139,121.0547007
node,2661033735,0,,,14.6495399,121.0545957
node,2661033736,0,,,14.6496006,121.0559656
node,2661033737,0,,,14.6496171,121.056082
node,2661033738,0,,,14.6496446,121.0551683
node,2661033739,0,,,14.6496593,121.055292
node,2661033740,0,,,14.6496726,121.0547454
node,2661033741,0,,,14.6497007,121.0559504
node,2661033742,0,,,14.6497087,121.0545257
node,2661033743,0,,,14.6497172,121.0560667
node,2661033744,0,,,14.6497379,121.0556737
node,2661033745,0,,,14.6497393,121.0551562
node,2661033746,0,,,14.6497442,121.0556099
node,2661033747,0,,,14.6497496,121.0558728
node,2661033748,0,,,14.649754,121.05528
node,2661033749,0,,,14.6497629,121.0551642
node,2661033750,0,,,14.6497643,121.0560351
node,2661033751,0,,,14.6497698,121.0552966
node,2661033752,0,,,14.6497727,121.0552699
node,2661033753,0,,,14.6497772,121.0551158
node,2661033754,0,,,14.6497904,121.0554599
node,2661033755,0,,,14.6498037,121.054917
node,2661033756,0,,,14.6498227,121.0547717
node,2661033757,0,,,14.6498462,121.0556852
node,2661033758,0,,,14.6498525,121.0556214
node,2661033759,0,,,14.6498589,121.054552
node,2661033760,0,,,14.649866,121.055154
node,2661033761,0,,,14.6498757,121.0552597
node,2661033762,0,,,14.6498777,121.055282
node,2661033763,0,,,14.6498787,121.0558603
node,2661033764,0,,,14.6498905,121.0552359
node,2661033765,0,,,14.6498934,121.0560226
node,2661033766,0,,,14.6498983,121.0554454
node,2661033767,0,,,14.6499042,121.0551339
node,2661033768,0,,,14.649906,121.0547661
node,2661033769,0,,,14.6499112,121.0559114
node,2661033770,0,,,14.6499156,121.0554824
node,2661033771,0,,,14.6499167,121.0546304
node,2661033772,0,,,14.6499249,121.0560362
node,2661033773,0,,,14.6499307,121.0549351
node,2661033774,0,,,14.6499321,121.0551944
node,2661033775,0,,,14.6499333,121.0550641
node,2661033776,0,,,14.6499381,121.0550827
node,2661033777,0,,,14.6499519,121.0549261
node,2661033778,0,,,14.6499735,121.0552269
node,2661033779,0,,,14.6499737,121.0545328
node,2661033780,0,,,14.6499793,121.0552847
node,2661033781,0,,,14.6500033,121.0542946
node,2661033783,0,,,14.6500087,121.0552816
node,2661033784,0,,,14.6500111,121.054775
node,2661033785,0,,,14.6500159,121.0552188
node,2661033787,0,,,14.6500181,121.0558988
node,2661033789,0,,,14.6500218,121.0546393
node,2661033790,0,,,14.6500279,121.0554702
node,2661033792,0,,,14.6500311,121.0553689
node,2661033794,0,,,14.6500318,121.0560236
node,2661033796,0,,,14.6500381,121.0552005
node,2661033798,0,,,14.6500441,121.0550888
node,2661033800,0,,,14.6500514,121.0550812
node,2661033802,0,,,14.6500701,121.0549432
node,2661033804,0,,,14.6501111,121.054551
node,2661033806,0,,,14.6501407,121.0543128
node,2661033808,0,,,14.6501464,121.0552046
node,2661033810,0,,,14.6501616,121.0553548
node,2661033812,0,,,14.6501699,121.0552812
node,2661033814,0,,,14.6501817,121.0554364
node,2661033816,0,,,14.6502194,121.0551548
node,2661033818,0,,,14.650235,121.0552759
node,2661033820,0,,,14.6502416,121.0549461
node,2661033822,0,,,14.6502467,121.0554312
node,2661033824,0,,,14.6502723,121.0531968
