26082653,"{'3981680991': 0.049124793664069945, '433178891': 0.027406913880479118, '30763150': 0.01842178513114553}"
22352654,"{'351982074': 0.014241246144844556, '306542784': 0.023109515443879756, '6463657599': 0.007390992966003629}"
351982074,"{'22352654': 0.014241246144844556, '5464286827': 0.007252983531583122}"
5464286827,"{'351982074': 0.007252983531583122, '1235577980': 0.00514288449133609}"
1235577980,"{'5464286827': 0.00514288449133609, '1319775844': 0.02831755346121477}"
1319775844,"{'1235577980': 0.02831755346121477, '5464780905': 0.022973442852167285}"
5464780905,"{'1319775844': 0.022973442852167285, '26504655': 0.014627867303911128}"
26504655,"{'5464780905': 0.014627867303911128, '1319775962': 0.032838201665755885}"
1319775962,"{'26504655': 0.032838201665755885, '26504551': 0.02243695348068266}"
26504551,"{'1319775962': 0.02243695348068266, '369135831': 0.02439793629943434}"
369135831,"{'26504551': 0.02439793629943434, '1235577984': 0.0318624089075407}"
1235577984,"{'369135831': 0.0318624089075407, '1649990562': 0.08850875940804695}"
1649990562,"{'1235577984': 0.08850875940804695, '6097106258': 0.07923331167730899}"
6097106258,"{'1649990562': 0.07923331167730899, '26504542': 0.05813145973922975}"
26504542,{'6097106258': 0.05813145973922975}
17216429,"{'5446837614': 0.020745096735667053, '321703525': 0.009866373771492912, '675446694': 0.007775330244829922}"
5446837614,{'5446837610': 0.007210534115531238}
5446837610,"{'321704553': 0.08625884703960963, '321703689': 0.01893293549102834}"
321704553,"{'5446856663': 0.011741470356312912, '5449354277': 0.0076906883971756945}"
5446856663,"{'4412520596': 0.011644628330284268, '5446856664': 0.018932100574413236}"
4412520596,"{'5446843357': 0.00807164466404143, '5449354276': 0.007691471349650325}"
5446843357,{'5446790520': 0.060117383708234336}
5446790520,"{'5319900263': 0.01608948794893244, '5449354281': 0.00749766305867509}"
5319900263,"{'17216432': 0.012458621115091478, '2672576797': 0.07810087827542957}"
17216432,"{'5449354299': 0.011063288306283062, '5369579207': 0.007326039636160492}"
5449354299,"{'321704550': 0.01966278498570228, '5449354289': 0.007755706212094749, '5449354290': 0.007633401269120299}"
321704550,"{'2672504744': 0.00855571599145516, '5449354291': 0.007780801725459785}"
2672504744,{'5449354298': 0.02634590152886249}
5449354298,"{'4988311112': 0.028369270078552035, '5449354296': 0.007806302752050051, '5449354297': 0.0050616895697053925}"
4988311112,"{'3981680980': 0.023814718192958502, '321704517': 0.03745206857081969}"
635682462,"{'1931500061': 0.0063294257725791765, '5449447800': 0.0035834676079667537, '5449447832': 0.03700661517132708}"
1931500061,"{'635682462': 0.0063294257725791765, '1931500047': 0.02745679534464126, '5449447872': 0.012074052950401138}"
1931500047,"{'1931500061': 0.02745679534464126, '2172840849': 0.004796046522647196, '5352041663': 0.042659665301512786}"
2172840849,"{'1931500047': 0.004796046522647196, '5446874462': 0.005144120385990387, '5449447898': 0.04912592564294397}"
29025065,"{'5465081184': 0.012473042929415586, '1404393438': 0.13328894785529843, '2454115544': 0.00827668195746894}"
5465081184,"{'29025065': 0.012473042929415586, '5465081178': 0.08019549178603126, '5465081183': 0.006627697391690213}"
5465081178,"{'5465081184': 0.08019549178603126, '2672533750': 0.01470535571910862, '5465081179': 0.01425275367735241}"
2672533750,"{'5465081178': 0.01470535571910862, '433178870': 0.004963837644870116}"
433178870,"{'2672533750': 0.004963837644870116, '321700123': 0.025705487016049244, '6228958778': 0.13084852137289255, '5464924946': 0.050052293669270366}"
5369579207,"{'17216432': 0.007326039636160492, '5449354282': 0.018842302887482343, '5449354288': 0.0037454807678547735, '29024985': 0.0024968137511936863}"
5449354282,"{'5369579207': 0.018842302887482343, '1421879972': 0.032459466509410145, '5449354281': 0.03557942172781484}"
1421879972,"{'5449354282': 0.032459466509410145, '433178848': 0.012207396977824985, '5319831145': 0.003909856935771508}"
433178848,"{'1421879972': 0.012207396977824985, '6228958781': 0.0671278805937658}"
1404393438,"{'5832237785': 0.010825758682155783, '1404393441': 0.0065754093013219396}"
5832237785,{}
6279956252,{'219738587': 0.006728612908802544}
219738587,"{'6279956252': 0.006728612908802544, '4951800921': 0.02734936449442835}"
4951800921,"{'219738587': 0.02734936449442835, '219738591': 0.02961971950416228}"
219738591,"{'4951800921': 0.02961971950416228, '29025354': 0.01997299191768571}"
29025354,"{'219738591': 0.01997299191768571, '5286818301': 0.087282476190527}"
5286818301,"{'29025354': 0.087282476190527, '29025565': 0.029126039537327123}"
29025565,"{'5286818301': 0.029126039537327123, '29025388': 0.04859764149277845}"
29025388,"{'29025565': 0.04859764149277845, '1074577652': 0.013914793017961453}"
1074577652,"{'29025388': 0.013914793017961453, '5352041661': 0.027134642077756167}"
5352041661,"{'1074577652': 0.027134642077756167, '1524609832': 0.14422476340415027}"
1524609832,"{'5352041661': 0.14422476340415027, '22352470': 0.018906891899668887}"
22352470,"{'1524609832': 0.018906891899668887, '2672540477': 0.013610394828133405, '29025724': 0.014569144653289368, '1208264540': 0.07388497002039789}"
2672540477,"{'22352470': 0.013610394828133405, '1208264470': 0.3865961104161812}"
1208264470,"{'2672540477': 0.3865961104161812, '321702009': 0.021533369302089496, '1208264634': 0.005907896426334263}"
321702009,"{'1208264470': 0.021533369302089496, '2125080931': 0.19056586717814084, '29025708': 0.006329892299188205, '6505167960': 0.06344013425012794}"
2125080931,"{'321702009': 0.19056586717814084, '5446874462': 0.03673852184376449}"
5446874462,"{'2125080931': 0.03673852184376449, '2172840849': 0.005144120385990387, '2124910300': 0.09801392542343718}"
30763205,"{'1402231133': 0.014930534306529726, '5465086242': 0.1163318982307796, '2074398250': 0.006373469443997359}"
1402231133,"{'30763205': 0.014930534306529726, '5465086251': 0.03342456488534429, '5465098074': 0.016690671426327106}"
5465086251,"{'1402231133': 0.03342456488534429, '2672504810': 0.03693961728179874, '5465086250': 0.026019350019068344}"
2672504810,"{'5465086251': 0.03693961728179874, '2672562973': 0.007243948262240791, '6505167958': 0.09394415682046779}"
2672562973,"{'2672504810': 0.007243948262240791, '6505167957': 0.02361410340293381}"
6505167957,"{'2672562973': 0.02361410340293381, '5465124136': 0.02481538512668937, '6505167956': 0.030842442398259066}"
5465124136,"{'6505167957': 0.02481538512668937, '5465116142': 0.02385914869717608, '5465124135': 0.01558818945459433, '6505167955': 0.030982367480276354}"
5465116142,"{'5465124136': 0.02385914869717608, '6505167962': 0.028864480742388832}"
6505167962,"{'5465116142': 0.028864480742388832, '6505167961': 0.03247941259029467}"
6505167961,"{'6505167962': 0.03247941259029467, '2074398241': 0.014282109245271572}"
2074398241,"{'6505167961': 0.014282109245271572, '30763179': 0.01631764364028816}"
30763179,"{'2074398241': 0.01631764364028816, '30763180': 0.04910384035897042, '30763183': 0.2228820411049957}"
30763180,"{'30763179': 0.04910384035897042, '1931500057': 0.042325846415046844, '30763184': 0.2219610279016523}"
1931500057,"{'30763180': 0.042325846415046844, '1402297913': 0.021036743591959447, '1931500055': 0.021353712793042608}"
1402297913,"{'1931500057': 0.021036743591959447, '1931500052': 0.02227216729463514, '5464974892': 0.02177926527099195}"
1931500052,"{'1402297913': 0.02227216729463514, '2074398230': 0.09531342791450263, '1931500048': 0.019384950857494147}"
2074398230,"{'1931500052': 0.09531342791450263, '7176502733': 0.025889704866211553, '2074398231': 0.007156351698232088}"
7176502733,"{'2074398230': 0.025889704866211553, '7176502746': 0.02788094469203989, '7176502734': 0.04792112209987405}"
7176502746,"{'7176502733': 0.02788094469203989, '7176502736': 0.014074277177046342, '7176502745': 0.0026057918526041697}"
7176502736,"{'7176502746': 0.014074277177046342, '2365538805': 0.05807633215497309, '7176502737': 0.0058686829536277706}"
2365538805,"{'7176502736': 0.05807633215497309, '30763515': 0.012495564368948229}"
30763515,"{'2365538805': 0.012495564368948229, '22352578': 0.07343461465838019, '321702379': 0.019693345751888903}"
30763518,"{'2569140138': 0.08444345514618919, '606282223': 0.04346472666116512, '5464983934': 0.0073261830371317465}"
2569140138,"{'2569140129': 0.03571114841547597, '2569140135': 0.04514741071745457}"
2569140129,{'2569150776': 0.045140524892281444}
2569150776,{'30763520': 0.011036483330798917}
30763520,{'5465013062': 0.027889130314738404}
5465013062,{'30763519': 0.029305570803655274}
30763519,{'30763521': 0.0858225741171228}
30763521,{}
1096054480,"{'2193903081': 0.01844659661489991, '215003230': 0.03497538243521789, '2517360521': 0.22521193122486388, '2517360522': 0.032021592532034196, '1096054454': 0.14581888445747632, '2517360513': 0.8661927531102339}"
2193903081,"{'1096054480': 0.01844659661489991, '30763516': 0.07948481180608959, '2193903087': 0.04824550669120989}"
30763516,"{'2193903081': 0.07948481180608959, '606282221': 0.03557378963100994, '2672533775': 0.009853247542636267}"
606282221,"{'30763516': 0.03557378963100994, '3964405947': 0.024616076927689315}"
3964405947,"{'606282221': 0.024616076927689315, '30763517': 0.0037222203374015863, '3975142995': 0.03555097446899558}"
30763517,"{'3964405947': 0.0037222203374015863, '606282223': 0.08344144929653026}"
606282223,"{'30763517': 0.08344144929653026, '30763518': 0.04346472666116512}"
5464983934,"{'30763518': 0.0073261830371317465, '5464983933': 0.010900876274777975}"
5464983933,"{'5464983934': 0.010900876274777975, '1422732173': 0.007326493164956068}"
1422732173,"{'5464983933': 0.007326493164956068, '5464983935': 0.006676723463709965}"
5464983935,"{'1422732173': 0.006676723463709965, '321702314': 0.010901429671020023}"
321702314,"{'5464983935': 0.010901429671020023, '26504666': 0.013289309714231954}"
2672533775,{'30763523': 0.04471850973426876}
30763523,{'2569323070': 0.021321466530652484}
2569323070,"{'2193903106': 0.017653816488606765, '2569140132': 0.0803272860061646}"
2193903106,{'30763524': 0.044656042682823686}
30763524,{'30763525': 0.056116127148100166}
30763525,{'2672700128': 0.016703853632718865}
2672700128,{'2672700108': 0.03640181151251963}
2672700108,{'30763522': 0.05546572514367911}
30763522,{}
29025461,"{'5446811921': 0.007055254930463924, '5446811946': 0.0021458356037453545}"
5446811921,"{'29025461': 0.007055254930463924, '6626961642': 0.02286757531339316}"
6626961642,"{'5446811921': 0.02286757531339316, '427518898': 0.07543655312829964, '6626961639': 0.005685256100551735}"
427518898,"{'6626961642': 0.07543655312829964, '5465086253': 0.005568936569047071, '30763182': 0.07255339309606697, '427518897': 0.06806125837978284}"
5465086253,"{'427518898': 0.005568936569047071, '5465086254': 0.004918862256996031}"
5465086254,"{'5465086253': 0.004918862256996031, '5465086255': 0.008015838229761641}"
5465086255,"{'5465086254': 0.008015838229761641, '4412524982': 0.03300338634850016}"
4412524982,"{'5465086255': 0.03300338634850016, '321701050': 0.017003446352660514}"
321701050,"{'4412524982': 0.017003446352660514, '2947144251': 0.02366077196578365}"
2947144251,"{'321701050': 0.02366077196578365, '321701051': 0.014317054065846923}"
321701051,"{'2947144251': 0.014317054065846923, '1319793350': 0.011122881059941787}"
1319793350,"{'321701051': 0.011122881059941787, '30763186': 0.006236601604834021}"
30763186,"{'1319793350': 0.006236601604834021, '1432591802': 0.020526712126499164, '1421875700': 0.019942731311299696}"
1432591802,"{'30763186': 0.020526712126499164, '321701052': 0.014517458025097577}"
321701052,"{'1432591802': 0.014517458025097577, '1421875702': 0.024157841802979384}"
1421875702,"{'321701052': 0.024157841802979384, '5464286856': 0.05747154666192316, '1421875704': 0.019595780919289235}"
5464286856,"{'1421875702': 0.05747154666192316, '1541787787': 0.05504106526364535}"
1541787787,"{'5464286856': 0.05504106526364535, '30763200': 0.08493697615104075, '1541787775': 0.015079178523039145}"
30763200,"{'1541787787': 0.08493697615104075, '1421875703': 0.012287346474868897, '30764668': 0.042797883279745784, '5464286853': 0.009816562684168346}"
30763142,"{'321703869': 0.014951907575850082, '5319831146': 0.08782346366254488}"
321703869,"{'321703860': 0.06869554500259596, '321703870': 0.038793756990037884}"
321703860,"{'321703863': 0.010133037807376954, '321703861': 0.08389456540445792}"
321703863,{'26082614': 0.059886142210861304}
26082614,"{'30763091': 0.14592241821381435, '321702539': 0.023217098387454015, '321703873': 0.03660897794073473}"
30763091,"{'3365347774': 0.006406838393956671, '30763177': 0.12144748117697186}"
3365347774,"{'3365347777': 0.043490864792802626, '3365347773': 0.018424440228597013}"
3365347777,"{'30763115': 0.01496323361692565, '3365347776': 0.037723197840361995}"
30763120,"{'5319831142': 0.005744339958825498, '2947150908': 0.024798000769784945, '321703855': 0.02505238139819774}"
5319831142,"{'30763120': 0.005744339958825498, '7131223626': 0.004872627251329779}"
30763183,"{'30763179': 0.2228820411049957, '30763182': 0.2650923302603115, '2672514241': 0.01724325703743247}"
30763184,"{'30763180': 0.2219610279016523, '2672514241': 0.03041056688956757, '1402297896': 0.12540082188662488}"
30763185,"{'2672562967': 0.008616979395634453, '427518891': 0.004329775365263868, '4412524979': 0.015141106752284519}"
2672562967,"{'30763185': 0.008616979395634453, '5446879741': 0.010830877947885013}"
5446879741,"{'2672562967': 0.010830877947885013, '321700656': 0.02366088945710366}"
321700656,"{'5446879741': 0.02366088945710366, '321700657': 0.02385661840416141, '4903638303': 0.017903015843067773}"
321700657,"{'321700656': 0.02385661840416141, '5446879746': 0.025609108168061775}"
5446879746,"{'321700657': 0.025609108168061775, '5446879747': 0.007415771140688857}"
5446879747,"{'5446879746': 0.007415771140688857, '321700658': 0.005714355889917364}"
321700658,"{'5446879747': 0.005714355889917364, '4903638318': 0.020006289270559627, '4903638310': 0.023730042364790135}"
4903638318,"{'321700658': 0.020006289270559627, '5446879752': 0.021481830295394307, '4903638311': 0.01531701030904661}"
5446879752,"{'4903638318': 0.021481830295394307, '5446879750': 0.014384987893366036}"
5446879750,"{'5446879752': 0.014384987893366036, '30763114': 0.035521494612194005}"
30763114,"{'5446879750': 0.035521494612194005, '3979195105': 0.013085672269710413, '321700939': 0.07488230631387116, '4903638313': 0.025460595991619556}"
5465086242,"{'30763205': 0.1163318982307796, '6505167959': 0.07877932885048729}"
6505167959,"{'5465086242': 0.07877932885048729, '30763182': 0.03748640038481923}"
30763182,"{'6505167959': 0.03748640038481923, '427518898': 0.07255339309606697, '30763183': 0.2650923302603115}"
30763505,{'30763506': 0.14579355732777616}
30763506,"{'30763505': 0.14579355732777616, '2672699909': 0.060190827983488175}"
2672699909,"{'30763506': 0.060190827983488175, '750534443': 0.055561703653141135}"
750534443,"{'2672699909': 0.055561703653141135, '30763511': 0.012482716757906239}"
30763511,"{'750534443': 0.012482716757906239, '5464969470': 0.009239219503435788}"
5464969470,"{'30763511': 0.009239219503435788, '750534417': 0.009321188312138257}"
750534417,"{'5464969470': 0.009321188312138257, '750534450': 0.01585271926047761}"
750534450,"{'750534417': 0.01585271926047761, '750534447': 0.0113689527495773}"
750534447,"{'750534450': 0.0113689527495773, '30763499': 0.020966320002621584}"
30763499,"{'750534447': 0.020966320002621584, '30763498': 0.08883918913874285}"
30763498,"{'30763499': 0.08883918913874285, '5465013064': 0.18733434883508618}"
5465013064,"{'30763498': 0.18733434883508618, '30763494': 0.17797710808266573}"
30763494,"{'5465013064': 0.17797710808266573, '1422668949': 0.017080743498893596, '4903638223': 0.03555268862453913}"
2672514241,"{'30763183': 0.01724325703743247, '30763184': 0.03041056688956757}"
1402297896,"{'30763184': 0.12540082188662488, '1402297920': 0.05269788915199736, '1402297927': 0.027272608288252103}"
1402297920,"{'1402297896': 0.05269788915199736, '5464974894': 0.056276807278724944, '1402297928': 0.04345103327946482}"
5464974894,"{'1402297920': 0.056276807278724944, '30763178': 0.04616836327789905}"
30763178,"{'5464974894': 0.04616836327789905, '321702367': 0.034297041553872025, '321702365': 0.008908203006705726}"
30763493,"{'5465013063': 0.16858068698902026, '3243901162': 0.0403921748193922, '1422668949': 0.02270753715053991}"
5465013063,"{'30763493': 0.16858068698902026, '30763497': 0.1870507071275982}"
30763497,"{'5465013063': 0.1870507071275982, '30763500': 0.09510756739617304}"
30763500,"{'30763497': 0.09510756739617304, '5464969472': 0.010631765808312597}"
5464969472,"{'30763500': 0.010631765808312597, '5464969471': 0.008510492212811853}"
5464969471,"{'5464969472': 0.008510492212811853, '1422732174': 0.007669147397254523}"
1422732174,"{'5464969471': 0.007669147397254523, '30763510': 0.014478015393359201}"
30763510,"{'1422732174': 0.014478015393359201, '5464988112': 0.04019799621105676}"
5464988112,"{'30763510': 0.04019799621105676, '30763508': 0.07001867335785744}"
30763508,"{'5464988112': 0.07001867335785744, '30763513': 0.14254834318599172}"
30763513,{'30763508': 0.14254834318599172}
3243901162,"{'1649990355': 0.033331353877194436, '30763493': 0.0403921748193922, '321702365': 0.03052639832780612}"
1649990355,"{'3243901162': 0.033331353877194436, '1649990317': 0.028008809213262115}"
1649990317,"{'1649990355': 0.028008809213262115, '1649990359': 0.0268626883647531}"
1649990359,"{'1649990317': 0.0268626883647531, '1649990344': 0.051688851498419154}"
1649990344,"{'1649990359': 0.051688851498419154, '1649990301': 0.03205898910781848}"
1649990301,"{'1649990344': 0.03205898910781848, '30763495': 0.1099272836176017}"
30763495,"{'1649990301': 0.1099272836176017, '30763496': 0.06913108278078413}"
30763496,"{'30763495': 0.06913108278078413, '1422732171': 0.05238897400812907}"
1422732171,"{'30763496': 0.05238897400812907, '5464969462': 0.01174697957642705}"
5464969462,"{'1422732171': 0.01174697957642705, '5464969463': 0.012356408648761155}"
5464969463,"{'5464969462': 0.012356408648761155, '30763501': 0.012133690001463703}"
30763501,{'5464969463': 0.012133690001463703}
30763151,"{'1422779200': 0.04823700105040332, '321702565': 0.04031079587019938, '321701207': 0.022483894701294943}"
1422779200,"{'30763151': 0.04823700105040332, '321701210': 0.026803452596996877}"
321701210,"{'1422779200': 0.026803452596996877, '30763152': 0.03645462083120841, '321701190': 0.024769030256884185}"
30763152,"{'321701210': 0.03645462083120841, '30763144': 0.07758718293873147}"
30763144,"{'30763152': 0.07758718293873147, '433178879': 0.04687841916218981, '30763150': 0.1525292403317238}"
433178879,"{'30763144': 0.04687841916218981, '2910765266': 0.01687710440332441, '433178891': 0.154117503491066}"
2910765266,"{'433178879': 0.01687710440332441, '30763146': 0.03344223231193344, '2910765265': 0.007661443869632093}"
30763146,"{'2910765266': 0.03344223231193344, '1422779199': 0.020059086204405822, '338421121': 0.1580897279200053}"
1422779199,"{'30763146': 0.020059086204405822, '5499240541': 0.01385388137511804}"
5499240541,"{'1422779199': 0.01385388137511804, '30763147': 0.018197346536539923}"
30763147,"{'5499240541': 0.018197346536539923, '30763148': 0.0331968300279713, '5499240533': 0.04140449324856228}"
30763148,"{'30763147': 0.0331968300279713, '321704346': 0.009657513021189624, '30763124': 0.18192448515321677}"
321704346,"{'30763148': 0.009657513021189624, '5499240542': 0.02585231508402539}"
5499240542,"{'321704346': 0.02585231508402539, '30763162': 0.062025661967152174}"
30763162,"{'5499240542': 0.062025661967152174, '5499240544': 0.011844064381241007, '5499199734': 0.10376459211564987}"
5499240544,"{'30763162': 0.011844064381241007, '5499240540': 0.014201516470533304, '5499240534': 0.021151331247941264}"
5499240540,"{'5499240544': 0.014201516470533304, '5499240543': 0.017601027668708857}"
5499240543,"{'5499240540': 0.017601027668708857, '30763161': 0.0059439400702797135}"
30763161,"{'5499240543': 0.0059439400702797135, '30763136': 0.17891586323712544}"
433178891,"{'26082653': 0.027406913880479118, '321703742': 0.011946781984114403, '433178879': 0.154117503491066}"
321703742,"{'433178891': 0.011946781984114403, '338421121': 0.03879035820212736, '321703746': 0.09082230206242696}"
338421121,"{'321703742': 0.03879035820212736, '30763125': 0.012079564681868977, '30763146': 0.1580897279200053}"
30763125,"{'338421121': 0.012079564681868977, '30764650': 0.03913965621805387, '321703749': 0.09030691404953403}"
30764650,"{'30763125': 0.03913965621805387, '30763124': 0.029541952173082083, '5499240533': 0.12563052385148007}"
30763124,"{'30764650': 0.029541952173082083, '30763135': 0.07588600139733469, '1402839309': 0.05753171080292521, '30763148': 0.18192448515321677}"
30763135,"{'30763124': 0.07588600139733469, '5499199734': 0.08162684209304005, '1629353724': 0.025706755486657157}"
30763136,"{'30763161': 0.17891586323712544, '5499199733': 0.06964132803805184, '1629353724': 0.06853892228218074}"
5499199733,"{'30763136': 0.06964132803805184, '30763137': 0.07629093563347344}"
30763137,"{'5499199733': 0.07629093563347344, '30763169': 0.13926740905432505, '30763133': 0.08876096685271576}"
30763169,"{'30763137': 0.13926740905432505, '5499199732': 0.027744144781587033, '5499364248': 0.05058160338289456}"
5499199732,"{'30763169': 0.027744144781587033, '1422779198': 0.011606201132191367}"
1422779198,"{'5499199732': 0.011606201132191367, '5499199731': 0.00810554068814366}"
5499199731,"{'1422779198': 0.00810554068814366, '1399399938': 0.008347909975266129}"
1399399938,"{'5499199731': 0.008347909975266129, '5499199730': 0.007711067370013347, '1399399936': 0.02108359425694421}"
5499199730,"{'1399399938': 0.007711067370013347, '30763170': 0.007639030938315499}"
30763170,"{'5499199730': 0.007639030938315499, '5499199729': 0.05909096209917889}"
5499199729,"{'30763170': 0.05909096209917889, '5499199728': 0.003991453657370301}"
5499199728,"{'5499199729': 0.003991453657370301, '309614055': 0.00374468042230741}"
309614055,"{'5499199728': 0.00374468042230741, '309614056': 0.03327390511064055}"
309614056,"{'309614055': 0.03327390511064055, '5499338449': 0.018092960212355732}"
5499338449,"{'309614056': 0.018092960212355732, '1541787708': 0.015329847794647883}"
1541787708,"{'5499338449': 0.015329847794647883, '30763171': 0.007750260939040774}"
30763171,"{'1541787708': 0.007750260939040774, '5499338448': 0.012818498490094253, '5499240562': 0.035212442419704816}"
30763133,"{'30763137': 0.08876096685271576, '1399425188': 0.022003786338947708, '5499370842': 0.08167601857614866, '5499199738': 0.03602716141914286}"
1399425188,"{'30763133': 0.022003786338947708, '5499199736': 0.01120184723246257}"
5499199736,"{'1399425188': 0.01120184723246257, '1402839304': 0.009315070249744364}"
1402839304,"{'5499199736': 0.009315070249744364, '1399425187': 0.011857770633019637}"
1399425187,"{'1402839304': 0.011857770633019637, '1402839310': 0.023870957168536808}"
1402839310,"{'1399425187': 0.023870957168536808, '5499199737': 0.012335784732333627}"
5499199737,"{'1402839310': 0.012335784732333627, '1402839303': 0.01416199445269543}"
1402839303,"{'5499199737': 0.01416199445269543, '30763129': 0.017101111091039397}"
30763129,"{'1402839303': 0.017101111091039397, '30763126': 0.06929173046602836, '1402839309': 0.15087770001336126}"
30763126,"{'30763129': 0.06929173046602836, '33625122': 0.08747123616694694, '321703748': 0.03460137958982313}"
30763242,"{'30763115': 0.040888137671979685, '5499364257': 0.027124005926690835, '30763164': 0.09529403638619707}"
5499364257,"{'30763242': 0.027124005926690835, '5499364254': 0.015354308896592892}"
5499364254,"{'5499364257': 0.015354308896592892, '30763167': 0.018891103637724758}"
30763167,"{'5499364254': 0.018891103637724758, '5499364255': 0.023183500492157443}"
5499364255,"{'30763167': 0.023183500492157443, '5499364261': 0.024187756664978126}"
5499364261,"{'5499364255': 0.024187756664978126, '30763166': 0.04753324906119266}"
30763166,"{'5499364261': 0.04753324906119266, '5499364252': 0.047457122647966005}"
5499364252,"{'30763166': 0.047457122647966005, '30763168': 0.03939096984278224}"
30763168,"{'5499364252': 0.03939096984278224, '5499370603': 0.009704160506508784, '5499364251': 0.008979787676640396}"
1629353724,"{'5499370842': 0.06785819558613088, '30763135': 0.025706755486657157, '30763136': 0.06853892228218074}"
5499370842,"{'1629353724': 0.06785819558613088, '30763133': 0.08167601857614866}"
5499199738,"{'30763133': 0.03602716141914286, '5499199735': 0.02223600855661186}"
5499199735,"{'5499199738': 0.02223600855661186, '5499370603': 0.010256485934033888}"
5499370603,"{'5499199735': 0.010256485934033888, '30763168': 0.009704160506508784}"
5499364251,"{'30763168': 0.008979787676640396, '5499364250': 0.017890114010152044}"
5499364250,"{'5499364251': 0.017890114010152044, '5499199739': 0.009208281206839055}"
5499199739,"{'5499364250': 0.009208281206839055, '30763138': 0.03267146955751989}"
30763138,"{'5499199739': 0.03267146955751989, '5499364249': 0.031341013147536324, '5499364248': 0.03328146336194528}"
5499364249,"{'30763138': 0.031341013147536324, '30763139': 0.043747390770932204}"
30763139,"{'5499364249': 0.043747390770932204, '5499240559': 0.03881993782997388, '30763163': 0.07057955426479601, '1399399935': 0.03222092762942822}"
5499240559,"{'30763139': 0.03881993782997388, '5499240567': 0.018406015825847315}"
5499240567,"{'5499240559': 0.018406015825847315, '5499240566': 0.015302001933035398}"
5499240566,"{'5499240567': 0.015302001933035398, '30763172': 0.011110592943954991}"
30763172,"{'5499240566': 0.011110592943954991, '5499240561': 0.011797427023487071, '5499240560': 0.013658958432035332}"
30763220,"{'5464155028': 0.014443477881133126, '2672540127': 0.009549485402367294, '433035669': 0.012157870802094736, '321700106': 0.07346174366394724}"
5464155028,"{'30763220': 0.014443477881133126, '4412524970': 0.01836528789168126}"
4412524970,"{'5464155028': 0.01836528789168126, '30763221': 0.019180112027252477}"
30763221,"{'4412524970': 0.019180112027252477, '5464155034': 0.01190984834603477, '5464155033': 0.004764150644522891, '1858110574': 0.0064879508440811905}"
5464155034,"{'30763221': 0.01190984834603477, '1915570521': 0.008350547207113541}"
1915570521,"{'5464155034': 0.008350547207113541, '1858110586': 0.015445154010491196}"
1858110586,"{'1915570521': 0.015445154010491196, '5464155038': 0.08519422327602835, '5464155029': 0.004567356821697903, '5464155036': 0.005481968442188144}"
5464155038,"{'1858110586': 0.08519422327602835, '433036624': 0.019138316954302383}"
433036624,"{'5464155038': 0.019138316954302383, '5464780848': 0.004254878725706243, '4412524972': 0.08493325149889087}"
26082601,{'1515530014': 0.019750574489996325}
1515530014,"{'26082601': 0.019750574489996325, '30763143': 0.00296096513726963, '1515529932': 0.028619393676572697}"
30763143,"{'1515530014': 0.00296096513726963, '798854023': 0.0037145573438827177, '5822210626': 0.025562031374967407}"
798854023,"{'30763143': 0.0037145573438827177, '1515530012': 0.09353464127520893}"
